packet_drop_len,mu,theta,rho,lambda,gamma,loss_expiry,buffer_overload_losses,intial15_states,all_empty_states
20,50,0.82,0.35,17.5,41.0,0.4724496087745843,1.08041262498297e-26,"[6.52574957e-01 1.46942880e-01 1.31595212e-01 1.48884138e-02
 1.64713472e-02 9.70180363e-03 1.83825405e-02 9.11671839e-04
 1.20659843e-03 6.77378449e-04 1.66610592e-03 4.92715392e-04
 8.87622526e-04 6.61397490e-04 1.95400463e-03]","[6.52574957e-01 1.46942880e-01 1.48884138e-02 9.11671839e-04
 3.82324942e-05 1.17923562e-06 2.80366822e-08 5.31388868e-10
 8.23596328e-12 1.06497050e-13 1.16771600e-15 1.10042556e-17
 9.01448904e-20 6.48188865e-22 4.12573316e-24 2.34176392e-26
 1.19304448e-28 5.48731277e-31 2.29039626e-33 8.72085230e-36
 3.19889703e-38]"
20,50,0.82,0.4,20.0,41.0,0.4758293956456449,1.468747759180724e-25,"[0.61397266 0.1569885  0.14251036 0.01805409 0.02023579 0.01183347
 0.02292515 0.00125464 0.00168098 0.00093711 0.00235326 0.00068076
 0.00124339 0.00092307 0.00280459]","[6.13972660e-01 1.56988498e-01 1.80540910e-02 1.25464352e-03
 5.97166301e-05 2.09080605e-06 5.64393678e-08 1.21482047e-09
 2.13876355e-11 3.14223082e-13 3.91552406e-15 4.19431464e-17
 3.90642612e-19 3.19421077e-21 2.31242108e-23 1.49309724e-25
 8.65469224e-28 4.52971879e-30 2.15180127e-32 9.32727465e-35
 3.92357117e-37]"
20,50,0.82,0.45,22.5,41.0,0.4792723242901508,1.4571903734569663e-24,"[0.57765384 0.16507336 0.1519318  0.02120795 0.02408657 0.01398191
 0.0277067  0.00164633 0.00223317 0.00123611 0.00316997 0.00089681
 0.00166085 0.00122836 0.00383994]","[5.77653836e-01 1.65073358e-01 2.12079502e-02 1.64633211e-03
 8.75392767e-05 3.42459568e-06 1.03314944e-07 2.48590516e-09
 4.89366727e-11 8.04108696e-13 1.12091693e-14 1.34353289e-16
 1.40043271e-18 1.28182200e-20 1.03894733e-22 7.51195715e-25
 4.87670255e-27 2.85905404e-29 1.52157641e-31 7.39128009e-34
 3.50989719e-36]"
20,50,0.82,0.5,25.0,41.0,0.48277814337354086,1.1276770235224593e-23,"[0.54348341 0.17140335 0.15998897 0.02429434 0.02796278 0.01611021
 0.03266692 0.00208047 0.0028574  0.00157021 0.00411328 0.00113778
 0.00213665 0.00157418 0.00506544]","[5.43483409e-01 1.71403353e-01 2.42943403e-02 2.08047178e-03
 1.22048442e-04 5.26876139e-06 1.75442799e-07 4.66058394e-09
 1.01317506e-10 1.83893869e-12 2.83225268e-14 3.75155422e-16
 4.32237223e-18 4.37392817e-20 3.92015331e-22 3.13476266e-24
 2.25108302e-26 1.46005252e-28 8.59775954e-31 4.62272240e-33
 2.44752667e-35]"
20,50,0.82,0.55,27.500000000000004,41.0,0.4863464380332283,7.137679828597182e-23,"[0.51133429 0.1761668  0.16680133 0.02726806 0.03181227 0.01818755
 0.03775192 0.00255002 0.0035465  0.00193457 0.00517793 0.00140007
 0.00266625 0.00195665 0.00648382]","[5.11334293e-01 1.76166799e-01 2.72680561e-02 2.55001762e-03
 1.63381670e-04 7.70481324e-06 2.80337060e-07 8.13937500e-09
 1.93443868e-10 3.83944077e-12 6.46797559e-14 9.37309223e-16
 1.18174234e-17 1.30884757e-19 1.28416107e-21 1.12433851e-23
 8.84162192e-26 6.28093685e-28 4.05155625e-30 2.38706665e-32
 1.39503849e-34]"
20,50,0.82,0.6,30.0,41.0,0.48997662351234883,3.826898190277402e-22,"[0.48108692 0.17953579 0.17247903 0.03009306 0.03559077 0.02018852
 0.04291356 0.00304749 0.00429228 0.00232389 0.00635679 0.0016798
 0.00324423 0.00237127 0.00809546]","[4.81086920e-01 1.79535787e-01 3.00930552e-02 3.04749336e-03
 2.11474724e-04 1.08037188e-05 4.25953512e-07 1.34048447e-08
 3.45407529e-10 7.43470424e-12 1.35859540e-13 2.13614960e-15
 2.92276087e-17 3.51374225e-19 3.74277326e-21 3.55829327e-23
 3.03892271e-25 2.34489302e-27 1.64322512e-29 1.05214128e-31
 6.73109241e-34]"
20,50,0.82,0.65,32.5,41.0,0.493667939738418,1.7848744068384926e-21,"[0.45262879 0.18166745 0.17712367 0.0327413  0.03926104 0.02209252
 0.04810893 0.00356528 0.00508588 0.00273263 0.00764122 0.00197295
 0.00386451 0.00281309 0.00989862]","[4.52628794e-01 1.81667446e-01 3.27413030e-02 3.56527512e-03
 2.66077462e-04 1.46227957e-05 6.20364550e-07 2.10134219e-08
 5.82957791e-10 1.35130810e-11 2.65995968e-13 4.50622721e-15
 6.64457073e-17 8.61043668e-19 9.88812366e-21 1.01368993e-22
 9.33681759e-25 7.77116676e-27 5.87503598e-29 4.05979070e-31
 2.82345245e-33]"
20,50,0.82,0.7,35.0,41.0,0.49741944695728646,7.392987269822784e-21,"[0.42585408 0.1827051  0.18082886 0.03519173 0.04279215 0.0238832
 0.05329985 0.00409582 0.00591809 0.00315522 0.00902141 0.00227544
 0.00452059 0.00327694 0.01188969]","[4.25854075e-01 1.82705103e-01 3.51917337e-02 4.09581937e-03
 3.26774638e-04 1.92034404e-05 8.71424240e-07 3.15820358e-08
 9.37700630e-10 2.32692571e-11 4.90472634e-13 8.89954825e-15
 1.40583276e-16 1.95206348e-18 2.40252957e-20 2.64012492e-22
 2.60708920e-24 2.32674813e-26 1.88645615e-28 1.39857817e-30
 1.05112276e-32]"
20,50,0.82,0.75,37.5,41.0,0.5012300225237508,2.7644138108761043e-20,"[0.40066318 0.18277936 0.18368087 0.03742932 0.0461588  0.02554795
 0.05845244 0.00463184 0.00677953 0.00358613 0.01048668 0.00258332
 0.00520569 0.00375749 0.01406337]","[4.00663183e-01 1.82779360e-01 3.74293177e-02 4.63184291e-03
 3.93009790e-04 2.45696857e-05 1.18644301e-06 4.57703993e-08
 1.44697873e-09 3.82431182e-11 8.58757610e-13 1.66040351e-14
 2.79554750e-16 4.13814421e-18 5.43054660e-20 6.36416246e-22
 6.70329289e-24 6.38213462e-26 5.52096677e-28 4.36906796e-30
 3.53041567e-32]"
20,50,0.82,0.8,40.0,41.0,0.5050983589387774,9.455753776733156e-20,"[0.37696243 0.1820091  0.18575913 0.03944422 0.0493407  0.02707749
 0.06353672 0.00516646 0.00766093 0.00402004 0.01202572 0.00289277
 0.00591292 0.00424944 0.01641291]","[3.76962428e-01 1.82009097e-01 3.94442242e-02 5.16646134e-03
 4.64110697e-04 3.07275408e-05 1.57188833e-06 6.42599971e-08
 2.15341764e-09 6.03463735e-11 1.43718961e-12 2.94787292e-14
 5.26638090e-16 8.27357013e-18 1.15254541e-19 1.43404320e-21
 1.60394530e-23 1.62187268e-25 1.49033385e-27 1.25332734e-29
 1.08402512e-31]"
20,50,0.82,0.85,42.5,41.0,0.5090229632075798,2.990842597481643e-19,"[0.35466366 0.18050239 0.18713678 0.04123107 0.05232199 0.0284654
 0.06852622 0.00569329 0.00855322 0.00445192 0.01362682 0.0032002
 0.00663541 0.00474756 0.0189302 ]","[3.54663663e-01 1.80502387e-01 4.12310724e-02 5.69329204e-03
 5.39315222e-04 3.76650408e-05 2.03312397e-06 8.77309622e-08
 3.10414684e-09 9.18735988e-11 2.31150377e-12 5.00999802e-14
 9.45995084e-16 1.57112149e-17 2.31419981e-19 3.04516474e-21
 3.60261711e-23 3.85384871e-25 3.74696531e-27 3.33561739e-29
 3.07603310e-31]"
20,50,0.82,0.9,45.0,41.0,0.5130021575812449,8.826405203757422e-19,"[0.33368395 0.17835735 0.18788113 0.04278826 0.05509077 0.02970778
 0.07339772 0.00620653 0.00944772 0.00487707 0.01527809 0.00350226
 0.00736644 0.00524681 0.02160601]","[3.33683955e-01 1.78357353e-01 4.27882615e-02 6.20652698e-03
 6.17796625e-04 4.53529126e-05 2.57419716e-06 1.16838068e-07
 4.34972547e-09 1.35495315e-10 3.58888139e-12 8.19108561e-14
 1.62904346e-15 2.85027351e-17 4.42381477e-19 6.13488419e-21
 7.65046393e-23 8.62795868e-25 8.84517284e-27 8.30656008e-29
 8.13902750e-31]"
20,50,0.82,0.95,47.5,41.0,0.5170340817172845,2.4486369958958574e-18,"[0.31394528 0.17566296 0.18805413 0.04411737 0.05763861 0.03080293
 0.07813086 0.00670098 0.01033622 0.0052912  0.01696762 0.00379595
 0.00809949 0.00574239 0.02443009]","[3.13945276e-01 1.75662958e-01 4.41173737e-02 6.70097991e-03
 6.98687612e-04 5.37457575e-05 3.19767908e-06 1.52187015e-07
 5.94282012e-09 1.94231834e-10 5.39932106e-12 1.29364482e-13
 2.70147631e-15 4.96413649e-17 8.09337520e-19 1.17922119e-20
 1.54528208e-22 1.83159340e-24 1.97377918e-26 1.94938372e-28
 2.02322704e-30]"
20,50,0.82,1,50,41.0,0.5211166962905398,6.426446994067101e-18,"[0.29537422 0.17249973 0.18771273 0.04522264 0.05996012 0.03175101
 0.08270797 0.00717211 0.01121108 0.00569044 0.0186836  0.00407856
 0.00882836 0.00622981 0.02739132]","[2.95374216e-01 1.72499733e-01 4.52226416e-02 7.17211222e-03
 7.81102625e-04 6.27836459e-05 3.90456138e-06 1.94312089e-07
 7.93669517e-09 2.71407791e-10 7.89615849e-12 1.98051131e-13
 4.33063161e-15 8.33443288e-17 1.42341545e-18 2.17294109e-20
 2.98391446e-22 3.70683962e-24 4.18736025e-26 4.33736817e-28
 4.75517816e-30]"
20,50,0.84,0.1,5.0,42.0,0.462441911722831,1.192855989846954e-37,"[8.87765524e-01 5.68125650e-02 4.88738079e-02 1.63725762e-03
 1.74444270e-03 1.05917242e-03 1.84998284e-03 2.85018869e-05
 3.64686543e-05 2.10922326e-05 4.81316849e-05 1.54280312e-05
 2.66026209e-05 2.01264428e-05 5.32855751e-05]","[8.87765524e-01 5.68125650e-02 1.63725762e-03 2.85018869e-05
 3.39412433e-07 2.96825601e-09 1.99764786e-11 1.06997132e-13
 4.67879704e-16 1.70428055e-18 5.25636194e-21 1.39140440e-23
 3.19755261e-26 6.44226738e-29 1.14765390e-31 1.82125361e-34
 2.59165217e-37 3.32640957e-40 3.87123368e-43 4.10461230e-46
 4.03940761e-49]"
20,50,0.84,0.15,7.5,42.0,0.46549041107589745,3.737337413503378e-34,"[8.36464306e-01 7.98389639e-02 6.95296632e-02 3.42971419e-03
 3.69876477e-03 2.23154197e-03 3.97646371e-03 8.89774250e-05
 1.15172230e-04 6.61935841e-05 1.53970987e-04 4.83520042e-05
 8.44778758e-05 6.37038194e-05 1.72990450e-04]","[8.36464306e-01 7.98389639e-02 3.42971419e-03 8.89774250e-05
 1.57900752e-06 2.05800307e-08 2.06452274e-10 1.64858938e-12
 1.07499106e-14 5.84029334e-17 2.68715894e-19 1.06136512e-21
 3.64013600e-24 1.09473274e-26 2.91156463e-29 6.89929132e-32
 1.46621491e-34 2.81091598e-37 4.88690070e-40 7.74188378e-43
 1.14667318e-45]"
20,50,0.84,0.2,10.0,42.0,0.468598469542405,1.1104171672034915e-31,"[7.88127627e-01 9.97171978e-02 8.79322380e-02 5.67518672e-03
 6.19590831e-03 3.71388890e-03 6.75423473e-03 1.95018276e-04
 2.55393370e-04 1.45845514e-04 3.45893243e-04 1.06391936e-04
 1.88361153e-04 1.41567268e-04 3.94483109e-04]","[7.88127627e-01 9.97171978e-02 5.67518672e-03 1.95018276e-04
 4.58402672e-06 7.91446597e-08 1.05191652e-09 1.11313495e-11
 9.62072261e-14 6.92947055e-16 4.22780285e-18 2.21478922e-20
 1.00766840e-22 4.02089202e-25 1.41916331e-27 4.46349465e-30
 1.25921962e-32 3.20516016e-35 7.39936644e-38 1.55687497e-40
 3.08491778e-43]"
20,50,0.84,0.25,12.5,42.0,0.4717664161826486,9.074768583664037e-30,"[7.42584174e-01 1.16743423e-01 1.04263772e-01 8.25143626e-03
 9.12109705e-03 5.43103914e-03 1.00844032e-02 3.52070523e-04
 4.66524348e-04 2.64680980e-04 6.40189762e-04 1.92824596e-04
 3.45968971e-04 2.59135170e-04 7.41301661e-04]","[7.42584174e-01 1.16743423e-01 8.25143626e-03 3.52070523e-04
 1.02756691e-05 2.20315816e-07 3.63701654e-09 4.78127364e-11
 5.13490232e-13 4.59674763e-15 3.48647606e-17 2.27100111e-19
 1.28499924e-21 6.37808951e-24 2.80066759e-26 1.09607098e-28
 3.84829853e-31 1.21923004e-33 3.50397198e-36 9.18005620e-39
 2.28141981e-41]"
20,50,0.84,0.3,15.0,42.0,0.4749944630086108,3.2780050026343463e-28,"[6.99672537e-01 1.31189985e-01 1.18693065e-01 1.10536163e-02
 1.23731668e-02 7.31752528e-03 1.38776649e-02 5.62135622e-04
 7.53771081e-04 4.24817220e-04 1.04817884e-03 3.09081827e-04
 5.62052137e-04 4.19519100e-04 1.23258387e-03]","[6.99672537e-01 1.31189985e-01 1.10536163e-02 5.62135622e-04
 1.95556132e-05 4.99823519e-07 9.83807935e-09 1.54240577e-10
 1.97595592e-12 2.11050068e-14 1.91032968e-16 1.48531576e-18
 1.00339629e-20 5.94719138e-23 3.11898461e-25 1.45812482e-27
 6.11643944e-30 2.31555365e-32 7.95300066e-35 2.49069533e-37
 7.45287110e-40]"
20,50,0.84,0.35,17.5,42.0,0.4782826968984683,6.740537662718067e-27,"[6.59240629e-01 1.43307185e-01 1.31376411e-01 1.39923850e-02
 1.58632787e-02 9.31662648e-03 1.80534592e-02 8.24500772e-04
 1.11888604e-03 6.26342165e-04 1.57689099e-03 4.55116805e-04
 8.38859098e-04 6.23904144e-04 1.88352075e-03]","[6.59240629e-01 1.43307185e-01 1.39923850e-02 8.24500772e-04
 3.32358693e-05 9.84475919e-07 2.24616359e-08 4.08293453e-10
 6.06592229e-12 7.51541508e-14 7.89264330e-16 7.12154108e-18
 5.58416372e-20 3.84248653e-22 2.33995644e-24 1.27045079e-26
 6.19013860e-29 2.72245540e-31 1.08643452e-33 3.95431849e-36
 1.38511303e-38]"
20,50,0.84,0.4,20.0,42.0,0.48163107187625515,9.176617187338971e-26,"[0.62114516 0.15332493 0.14245848 0.01699219 0.01951374 0.01137949
 0.02253919 0.00113636 0.00156081 0.00086774 0.00222968 0.00062972
 0.00117655 0.00087189 0.00270576]","[6.21145157e-01 1.53324929e-01 1.69921939e-02 1.13636288e-03
 5.19917249e-05 1.74826820e-06 4.52913690e-08 9.35021777e-10
 1.57807465e-11 2.22161820e-13 2.65170507e-15 2.71993621e-17
 2.42501995e-19 1.89769800e-21 1.31449832e-23 8.11937542e-26
 4.50140405e-28 2.25297954e-30 1.02332060e-32 4.24044578e-35
 1.70326684e-37]"
20,50,0.84,0.45,22.5,42.0,0.4850394018614865,9.117634934568628e-25,"[0.5852511  0.16145425 0.15207313 0.01998974 0.02325694 0.01346434
 0.02726954 0.00149336 0.00207624 0.00114624 0.00300679 0.00083079
 0.00157355 0.00116177 0.00370779]","[5.85251104e-01 1.61454246e-01 1.99897360e-02 1.49335857e-03
 7.63332417e-05 2.86815056e-06 8.30471146e-08 1.91670034e-09
 3.61736717e-11 5.69604824e-13 7.60625527e-15 8.73057515e-17
 8.71223089e-19 7.63232759e-21 5.91951799e-23 4.09468807e-25
 2.54266304e-27 1.42563052e-29 7.25493782e-32 3.36925421e-34
 1.52765409e-36]"
20,50,0.84,0.5,25.0,42.0,0.4885073539945155,7.066122256719658e-24,"[0.55143126 0.16788871 0.16034418 0.02293254 0.02703434 0.01553573
 0.03218576 0.00189001 0.0026601  0.00145815 0.0039058  0.00105558
 0.00202691 0.00149083 0.00489524]","[5.51431256e-01 1.67888710e-01 2.29325425e-02 1.89001141e-03
 1.06591433e-04 4.41985715e-06 1.41265068e-07 3.59981846e-09
 7.50321279e-11 1.30516521e-12 1.92576742e-14 2.44295359e-16
 2.69484396e-18 2.61023633e-20 2.23876714e-22 1.71284914e-24
 1.17661373e-26 7.29903607e-29 4.11026159e-31 2.11291865e-33
 1.06807302e-35]"
20,50,0.84,0.55,27.500000000000004,42.0,0.49203444264255236,4.4790301574045804e-23,"[0.51956575 0.17280575 0.16738611 0.02577771 0.0307956  0.01756388
 0.03723514 0.00232011 0.00330598 0.00179913 0.00492213 0.00130085
 0.00253253 0.00185553 0.00627118]","[5.19565753e-01 1.72805750e-01 2.57777117e-02 2.32010634e-03
 1.42915843e-04 6.47407586e-06 2.26114018e-07 6.29814476e-09
 1.43527041e-10 2.73034459e-12 4.40683649e-14 6.11658522e-16
 7.38399843e-18 7.82869583e-20 7.35109259e-22 6.15845665e-24
 4.63306040e-26 3.14809444e-28 1.94206710e-30 1.09404176e-32
 6.10402167e-35]"
20,50,0.84,0.6,30.0,42.0,0.49562002418857826,2.404940530504046e-22,"[0.48954166 0.17636787 0.17330475 0.02849076 0.03449776 0.01952411
 0.04237045 0.002777   0.00400651 0.00216438 0.00604937 0.00156311
 0.00308549 0.00225177 0.00783643]","[4.89541659e-01 1.76367865e-01 2.84907616e-02 2.77700031e-03
 1.85280766e-04 9.09314200e-06 3.44165214e-07 1.03914355e-08
 2.56766329e-10 5.29756732e-12 9.27572595e-14 1.39698838e-15
 1.83034331e-17 2.10656945e-19 2.14766236e-21 1.95384738e-23
 1.59647887e-25 1.17838347e-27 7.89790055e-30 4.83550079e-32
 2.95314916e-34]"
20,50,0.84,0.65,32.5,42.0,0.4992632927004647,1.1232995978503126e-21,"[0.46125256 0.17872376 0.17819787 0.03104459 0.03810448 0.0213962
 0.0475494  0.00325388 0.00475366 0.00254887 0.00727967 0.00183867
 0.00368019 0.002675   0.00958973]","[4.61252564e-01 1.78723761e-01 3.10445935e-02 3.25387712e-03
 2.33497793e-04 1.23283615e-05 5.02134121e-07 1.63197577e-08
 4.34192698e-10 9.64811810e-12 1.81988775e-13 2.95339899e-15
 4.17051681e-17 5.17428126e-19 5.68774482e-21 5.58009916e-23
 4.91772025e-25 3.91565259e-27 2.83146668e-29 1.87103877e-31
 1.24212098e-33]"
20,50,0.84,0.7,35.0,42.0,0.5029632765711096,4.659490261051826e-21,"[0.43459821 0.18000939 0.18215578 0.03341856 0.04158536 0.02316399
 0.05273425 0.00374395 0.00553898 0.00294747 0.00860402 0.00212383
 0.00431061 0.00312039 0.01152801]","[4.34598208e-01 1.80009392e-01 3.34185577e-02 3.74395367e-03
 2.87232771e-04 1.62180106e-05 7.06611497e-07 2.45737426e-08
 6.99778298e-10 1.66478606e-11 3.36285979e-13 5.84571854e-15
 8.84409823e-17 1.17584824e-18 1.38535917e-20 1.45701159e-22
 1.37675369e-24 1.17553539e-26 9.11691942e-29 6.46385175e-31
 4.63696841e-33]"
20,50,0.84,0.75,37.5,42.0,0.5067188362109095,1.744825552800115e-20,"[0.40948412 0.18034893 0.18526189 0.03559761 0.0449153  0.02481484
 0.05789137 0.00424064 0.00635388 0.00335511 0.01001254 0.00241493
 0.00497043 0.003583   0.01364657]","[4.09484125e-01 1.80348934e-01 3.55976123e-02 4.24064404e-03
 3.46025592e-04 2.07860120e-05 9.63799407e-07 3.56813533e-08
 1.08198455e-09 2.74175842e-11 5.90067530e-13 1.09309404e-14
 1.76277565e-16 2.49867045e-18 3.13919533e-20 3.52123827e-22
 3.54926131e-24 3.23321673e-26 2.67566150e-28 2.02503582e-30
 1.56177160e-32]"
20,50,0.84,0.8,40.0,42.0,0.5105286628643786,5.976894946799913e-20,"[0.38582131 0.17985569 0.18759318 0.03757157 0.048074   0.02633924
 0.06299085 0.00473769 0.00718979 0.00376686 0.01149473 0.00270844
 0.00565322 0.00405785 0.01593924]","[3.85821306e-01 1.79855687e-01 3.75715661e-02 4.73768706e-03
 4.09311534e-04 2.60412571e-05 1.27926538e-06 5.01919404e-08
 1.61347291e-09 4.33550192e-11 9.89680615e-13 1.94508979e-14
 3.32863395e-16 5.00790281e-18 6.67925047e-20 7.95510476e-22
 8.51535512e-24 8.23914691e-26 7.24316518e-28 5.82587898e-30
 4.80901033e-32]"
20,50,0.84,0.85,42.5,42.0,0.5143912786078533,1.8932306826296117e-19,"[0.36352589 0.17863291 0.18922067 0.0393344  0.05104534 0.02773044
 0.0680062  0.00522924 0.00803831 0.00417804 0.01303964 0.00300101
 0.00635251 0.00454001 0.01839859]","[3.63525889e-01 1.78632906e-01 3.93343997e-02 5.22924257e-03
 4.76443124e-04 3.19775178e-05 1.65772517e-06 6.86584692e-08
 2.33056938e-09 6.61460030e-11 1.59528480e-12 3.31335926e-14
 5.99348723e-16 9.53335648e-18 1.34455680e-19 1.69370528e-21
 1.91782395e-23 1.96322858e-25 1.82628020e-27 1.55503422e-29
 1.36850293e-31]"
20,50,0.84,0.9,45.0,42.0,0.5183050375745748,5.595312489001846e-19,"[0.34251885 0.17677458 0.19020991 0.04088366 0.05381701 0.02898412
 0.07291405 0.00570996 0.00889134 0.00458424 0.01463613 0.00328952
 0.00706195 0.00502472 0.02101601]","[3.42518855e-01 1.76774579e-01 4.08836557e-02 5.70996088e-03
 5.46711713e-04 3.85738770e-05 2.10286186e-06 9.16188453e-08
 3.27250157e-09 9.77629213e-11 2.48243609e-12 5.42982155e-14
 1.03460269e-15 1.73384084e-17 2.57689976e-19 3.42129576e-21
 4.08384978e-23 4.40766935e-25 4.32365507e-27 3.88387626e-29
 3.63144293e-31]"
20,50,0.84,0.95,47.5,42.0,0.5222681284343595,1.5545167330357417e-18,"[0.32272575 0.17436614 0.19062132 0.04221989 0.05638001 0.03009801
 0.07769381 0.00617503 0.0097412  0.00498142 0.01627295 0.00357112
 0.00777535 0.00550741 0.02378192]","[3.22725752e-01 1.74366142e-01 4.22198943e-02 6.17502937e-03
 6.19368146e-04 4.57955996e-05 2.61718626e-06 1.19577243e-07
 4.48044017e-09 1.40449314e-10 3.74322694e-12 8.59577922e-14
 1.71990938e-15 3.02737682e-17 4.72678851e-19 6.59402335e-21
 8.27170389e-23 9.38358353e-25 9.67640970e-27 9.14188121e-29
 9.05350727e-31]"
20,50,0.84,1,50,42.0,0.5262785781374806,4.0857560545712074e-18,"[0.30407643 0.17148514 0.19051061 0.04334621 0.05872828 0.03107168
 0.08232749 0.0066202  0.01058068 0.00536591 0.01793896 0.00384324
 0.00848679 0.00598378 0.02668586]","[3.04076431e-01 1.71485142e-01 4.33462065e-02 6.62019997e-03
 6.93642054e-04 5.35953593e-05 3.20194120e-06 1.52986278e-07
 5.99638720e-09 1.96690364e-10 5.48685528e-12 1.31912679e-13
 2.76396323e-15 5.09579848e-17 8.33523005e-19 1.21839402e-20
 1.60174199e-22 1.90456589e-24 2.05892653e-26 2.04019691e-28
 2.13411580e-30]"
20,50,0.86,0.1,5.0,43.0,0.4682568848195222,7.471487550186442e-38,"[8.90226752e-01 5.50432505e-02 4.84714890e-02 1.52974609e-03
 1.67044292e-03 1.01096943e-03 1.80714042e-03 2.56433451e-05
 3.36491397e-05 1.93984098e-05 4.53474403e-05 1.41727382e-05
 2.50121238e-05 1.88850189e-05 5.11591842e-05]","[8.90226752e-01 5.50432505e-02 1.52974609e-03 2.56433451e-05
 2.93709683e-07 2.46816806e-09 1.59494727e-11 8.19754678e-14
 3.43800277e-16 1.20056230e-18 3.54845923e-21 8.99871756e-24
 1.98060344e-26 3.82090206e-29 6.51617129e-32 9.89745956e-35
 1.34780740e-37 1.65522910e-40 1.84290459e-43 1.86913647e-46
 1.75890268e-49]"
20,50,0.86,0.15,7.5,43.0,0.47128732105707205,2.3441346556688305e-34,"[8.39945218e-01 7.74575044e-02 6.90445695e-02 3.20882717e-03
 3.54618778e-03 2.13274795e-03 3.88858082e-03 8.01628489e-05
 1.06396872e-04 6.09571708e-05 1.45216539e-04 4.44770788e-05
 7.95198958e-05 5.98466114e-05 1.66233670e-04]","[8.39945218e-01 7.74575044e-02 3.20882717e-03 8.01628489e-05
 1.36829779e-06 1.71373915e-08 1.65080606e-10 1.26502748e-12
 7.91191083e-15 4.12109878e-17 1.81724629e-19 6.87685034e-22
 2.25905499e-24 6.50573677e-27 1.65653614e-29 3.75735440e-32
 7.64195032e-35 1.40189793e-37 2.33186466e-40 3.53395024e-43
 5.00474750e-46]"
20,50,0.86,0.2,10.0,43.0,0.47437475525768474,6.974411934535396e-32,"[7.92503671e-01 9.68744046e-02 8.74287756e-02 5.31688995e-03
 5.94757576e-03 3.55409415e-03 6.61204260e-03 1.75940356e-04
 2.36221657e-04 1.34484317e-04 3.26568070e-04 9.79971232e-05
 1.77514053e-04 1.33156931e-04 3.79404513e-04]","[7.92503671e-01 9.68744046e-02 5.31688995e-03 1.75940356e-04
 3.97791444e-06 6.60013421e-08 8.42392998e-10 8.55499728e-12
 7.09248299e-14 4.89805069e-16 2.86425448e-18 1.43769117e-20
 6.26566879e-23 2.39432723e-25 8.09117297e-28 2.43606538e-30
 6.57772240e-33 1.60219934e-35 3.53910098e-38 7.12400597e-41
 1.34963479e-43]"
20,50,0.86,0.25,12.5,43.0,0.4775194119061375,5.7076609790054846e-30,"[7.47741704e-01 1.13569921e-01 1.03796854e-01 7.74104175e-03
 8.76621428e-03 5.20416604e-03 9.88258611e-03 3.18069087e-04
 4.32031861e-04 2.44385563e-04 6.05053809e-04 1.77850228e-04
 3.26429428e-04 2.44038060e-04 7.13576877e-04]","[7.47741704e-01 1.13569921e-01 7.74104175e-03 3.18069087e-04
 8.92969156e-06 1.83999492e-07 2.91705187e-09 3.68052160e-11
 3.79181072e-13 3.25483561e-15 2.36630521e-17 1.47696473e-19
 8.00579935e-22 3.80571361e-24 1.60013713e-26 5.99516192e-29
 2.01475625e-31 6.10890102e-34 1.67996434e-36 4.21099451e-39
 1.00050674e-41]"
20,50,0.86,0.3,15.0,43.0,0.480721403291249,2.0645880372036365e-28,"[7.05507970e-01 1.27798322e-01 1.18309110e-01 1.03841268e-02
 1.19062784e-02 7.02107305e-03 1.36142369e-02 5.08556891e-04
 6.98899714e-04 3.92766106e-04 9.91684874e-04 2.85468112e-04
 5.30935733e-04 3.95564195e-04 1.18748661e-03]","[7.05507970e-01 1.27798322e-01 1.03841268e-02 5.08556891e-04
 1.70185371e-05 4.18056508e-07 7.90283874e-09 1.18923433e-10
 1.46158990e-12 1.49702678e-14 1.29894432e-16 9.67837489e-19
 6.26380107e-21 3.55593371e-23 1.78581903e-25 7.99314109e-28
 3.20955260e-30 1.16293484e-32 3.82229359e-35 1.14535713e-37
 3.27636805e-40]"
